City,State,Latitude,Longitude,Elevation,Scenario/Code,Scenario/Year,Datetime,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Horizontal Infrared Radiation Intensity,Direct Normal Radiation,Diffuse Horizontal Radiation,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T07:00:00.000000,24.0,24.0,100,99092,415,239,78,202,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T08:00:00.000000,24.0,24.0,100,99099,412,422,129,199,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T09:00:00.000000,25.0,25.0,100,99099,410,478,217,172,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T10:00:00.000000,25.0,25.0,100,99129,412,340,320,161,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T11:00:00.000000,29.0,26.0,84,99136,426,320,337,120,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T12:00:00.000000,30.0,26.0,79,99150,444,266,327,60,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T13:00:00.000000,32.0,26.0,71,99136,444,242,297,180,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T14:00:00.000000,30.0,25.0,75,99099,440,387,256,180,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T15:00:00.000000,25.0,17.2,62,99099,437,303,210,170,4.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T16:00:00.000000,25.0,17.7,64,99107,424,92,146,240,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T17:00:00.000000,26.0,20.1,70,99107,424,0,69,107,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T18:00:00.000000,26.0,26.0,100,99099,414,0,14,70,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T19:00:00.000000,25.0,25.0,100,99092,412,0,0,80,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T20:00:00.000000,24.0,24.0,100,99092,408,0,0,85,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T21:00:00.000000,25.0,23.4,91,99092,409,0,0,60,0.8,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T22:00:00.000000,24.7,23.2,91,99092,415,0,0,4,0.7,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-23T23:00:00.000000,23.8,22.9,95,99092,406,0,0,245,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T00:00:00.000000,23.4,22.6,95,99092,411,0,0,18,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T01:00:00.000000,23.2,22.5,96,99092,409,0,0,43,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T02:00:00.000000,22.8,22.3,97,99092,411,0,0,154,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T03:00:00.000000,22.9,22.4,97,99092,405,0,0,143,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T04:00:00.000000,22.9,22.4,97,99092,409,0,0,308,0.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T05:00:00.000000,22.8,22.7,99,99077,422,0,0,314,0.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T06:00:00.000000,22.0,22.0,100,99085,422,0,0,241,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T07:00:00.000000,23.0,23.0,100,99092,418,60,97,250,0.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T08:00:00.000000,24.0,24.0,100,99099,418,111,183,250,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T09:00:00.000000,25.0,25.0,100,99114,417,174,248,230,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T10:00:00.000000,27.0,26.0,94,99114,424,241,302,200,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T11:00:00.000000,27.0,25.0,89,99136,423,262,307,200,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T12:00:00.000000,30.0,26.0,79,99143,425,261,273,30,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T13:00:00.000000,31.0,26.0,75,99143,420,284,252,230,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T14:00:00.000000,31.0,26.0,75,99157,420,297,201,220,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T15:00:00.000000,33.0,28.9,79,99157,427,257,158,170,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T16:00:00.000000,33.0,25.0,63,99129,422,244,125,100,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T17:00:00.000000,29.0,26.0,84,99143,423,0,54,200,2.1,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T18:00:00.000000,31.0,26.0,75,99121,417,0,12,190,1.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T19:00:00.000000,28.0,25.0,84,99107,411,0,0,100,4.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T20:00:00.000000,26.0,24.0,89,99099,401,0,0,120,1.5,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T21:00:00.000000,25.0,25.0,100,99092,397,0,0,99,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T22:00:00.000000,24.0,24.0,100,99085,397,0,0,85,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-24T23:00:00.000000,23.0,23.0,100,99085,404,0,0,88,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T00:00:00.000000,22.9,22.7,99,99085,408,0,0,74,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T01:00:00.000000,22.8,22.5,98,99085,411,0,0,57,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T02:00:00.000000,22.6,22.3,98,99085,414,0,0,52,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T03:00:00.000000,22.4,22.1,98,99085,411,0,0,214,0.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T04:00:00.000000,22.5,22.1,98,99085,413,0,0,222,0.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T05:00:00.000000,22.5,22.2,98,99092,409,0,0,112,0.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T06:00:00.000000,24.0,24.0,100,99092,415,0,0,230,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T07:00:00.000000,24.0,24.0,100,99092,420,154,73,218,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T08:00:00.000000,24.0,24.0,100,99107,424,263,123,179,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T09:00:00.000000,26.0,26.0,100,99114,421,406,183,210,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T10:00:00.000000,27.0,26.0,94,99121,422,411,291,180,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T11:00:00.000000,28.0,26.0,89,99114,424,304,327,180,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T12:00:00.000000,27.0,27.0,100,99114,428,222,353,100,4.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T13:00:00.000000,27.0,27.0,100,99121,423,127,311,140,1.5,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T14:00:00.000000,28.0,27.0,94,99099,432,178,255,330,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T15:00:00.000000,25.0,25.0,100,99099,433,239,261,270,1.5,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T16:00:00.000000,25.0,20.7,77,99107,420,170,174,55,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T17:00:00.000000,26.0,26.0,100,99099,422,0,75,58,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T18:00:00.000000,25.0,25.0,100,99099,420,0,17,21,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T19:00:00.000000,25.0,25.0,100,99099,409,0,0,17,0.0,3,3
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T20:00:00.000000,25.0,25.0,100,99099,409,0,0,349,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T21:00:00.000000,24.7,23.3,92,99099,402,0,0,340,1.3,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T22:00:00.000000,23.9,22.9,94,99099,402,0,0,349,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-25T23:00:00.000000,23.2,22.6,96,99099,404,0,0,16,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T00:00:00.000000,23.1,22.6,97,99099,399,0,0,21,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T01:00:00.000000,22.3,21.8,97,99099,397,0,0,0,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T02:00:00.000000,22.1,21.9,99,99099,392,0,0,327,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T03:00:00.000000,21.9,21.8,99,99099,391,0,0,308,1.2,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T04:00:00.000000,21.9,21.8,99,99099,403,0,0,298,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T05:00:00.000000,22.1,22.1,100,99085,402,0,0,307,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T06:00:00.000000,23.0,23.0,100,99085,414,0,0,339,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T07:00:00.000000,23.0,23.0,100,99085,423,153,83,350,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T08:00:00.000000,23.0,23.0,100,99092,422,356,155,280,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T09:00:00.000000,24.0,24.0,100,99107,421,532,185,290,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T10:00:00.000000,26.0,21.4,76,99121,420,672,172,330,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T11:00:00.000000,28.0,21.5,68,99136,415,735,163,270,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T12:00:00.000000,30.0,27.0,84,99136,418,752,158,290,2.6,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T13:00:00.000000,30.0,22.4,64,99143,422,669,169,310,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T14:00:00.000000,31.0,26.0,75,99150,430,622,168,270,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T15:00:00.000000,32.0,25.0,67,99150,424,624,136,270,3.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T16:00:00.000000,32.0,25.0,67,99129,421,416,109,270,4.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T17:00:00.000000,29.0,26.0,84,99121,424,0,60,210,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T18:00:00.000000,28.0,26.0,89,99107,421,0,16,317,0.0,3,3
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T19:00:00.000000,26.0,26.0,100,99092,413,0,0,336,0.0,3,3
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T20:00:00.000000,24.0,24.0,100,99092,408,0,0,12,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T21:00:00.000000,25.8,23.4,87,99092,411,0,0,10,1.3,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T22:00:00.000000,25.6,23.4,88,99092,410,0,0,13,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-26T23:00:00.000000,25.2,23.5,90,99092,417,0,0,27,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T00:00:00.000000,24.9,23.5,92,99092,416,0,0,29,1.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T01:00:00.000000,24.3,23.2,94,99092,408,0,0,22,1.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T02:00:00.000000,23.8,23.1,96,99092,397,0,0,22,1.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T03:00:00.000000,23.4,22.9,97,99092,396,0,0,10,1.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T04:00:00.000000,22.9,22.6,98,99092,398,0,0,351,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T05:00:00.000000,23.1,22.8,98,99085,397,0,0,338,0.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T06:00:00.000000,23.0,23.0,100,99085,396,0,0,349,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T07:00:00.000000,23.0,23.0,100,99085,400,371,64,344,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T08:00:00.000000,23.0,23.0,100,99114,395,494,115,351,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T09:00:00.000000,27.0,27.0,100,99129,405,649,130,349,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T10:00:00.000000,29.0,27.0,89,99143,411,764,126,339,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T11:00:00.000000,31.0,26.0,75,99157,413,713,155,328,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T12:00:00.000000,33.0,27.0,71,99157,424,512,221,270,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T13:00:00.000000,33.0,25.0,63,99164,430,456,221,300,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T14:00:00.000000,34.0,24.0,56,99171,441,530,169,340,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T15:00:00.000000,35.0,25.0,56,99164,434,473,154,300,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T16:00:00.000000,34.0,25.0,60,99150,425,290,120,40,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T17:00:00.000000,32.0,25.0,67,99107,424,0,60,220,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T18:00:00.000000,26.0,26.0,100,99107,425,0,15,210,3.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T19:00:00.000000,26.0,26.0,100,99107,412,0,0,220,2.6,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T20:00:00.000000,26.0,26.0,100,99107,420,0,0,28,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T21:00:00.000000,26.2,24.1,88,99107,417,0,0,52,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T22:00:00.000000,26.0,24.4,91,99107,416,0,0,62,0.9,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-27T23:00:00.000000,25.2,24.2,94,99107,414,0,0,75,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T00:00:00.000000,24.7,23.9,95,99107,414,0,0,56,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T01:00:00.000000,24.5,23.9,96,99107,415,0,0,74,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T02:00:00.000000,24.5,23.8,96,99107,421,0,0,67,0.8,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T03:00:00.000000,24.5,23.8,96,99107,422,0,0,97,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T04:00:00.000000,24.1,23.5,96,99107,414,0,0,146,0.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T05:00:00.000000,23.8,23.3,97,99085,420,0,0,154,0.7,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T06:00:00.000000,23.0,23.0,100,99092,418,0,0,203,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T07:00:00.000000,24.0,24.0,100,99099,426,1,50,218,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T08:00:00.000000,25.0,25.0,100,99099,429,5,112,153,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T09:00:00.000000,25.0,25.0,100,99114,425,4,135,127,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T10:00:00.000000,27.0,27.0,100,99114,430,0,144,122,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T11:00:00.000000,27.0,27.0,100,99114,428,8,212,118,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T12:00:00.000000,27.0,27.0,100,99107,421,16,241,150,1.5,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T13:00:00.000000,26.0,26.0,100,99092,426,22,263,90,4.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T14:00:00.000000,24.0,24.0,100,99092,427,16,274,300,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T15:00:00.000000,24.0,24.0,100,99092,425,11,218,30,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T16:00:00.000000,24.0,24.0,100,99092,430,21,144,120,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T17:00:00.000000,24.0,24.0,100,99092,422,0,63,110,2.6,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T18:00:00.000000,24.0,24.0,100,99085,417,0,15,100,4.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T19:00:00.000000,23.0,23.0,100,99077,417,0,0,110,2.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T20:00:00.000000,22.0,22.0,100,99077,412,0,0,127,0.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T21:00:00.000000,23.2,22.6,96,99077,414,0,0,149,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T22:00:00.000000,23.0,22.5,97,99077,411,0,0,165,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-28T23:00:00.000000,23.2,22.7,97,99077,414,0,0,173,1.4,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T00:00:00.000000,23.3,22.8,97,99077,414,0,0,142,1.3,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T01:00:00.000000,22.8,22.5,98,99077,410,0,0,137,1.1,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T02:00:00.000000,22.3,22.3,100,99077,404,0,0,142,0.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T03:00:00.000000,22.4,22.4,100,99077,413,0,0,120,1.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T04:00:00.000000,22.4,22.2,99,99077,413,0,0,156,0.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T05:00:00.000000,22.5,22.5,100,99085,423,0,0,156,0.9,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T06:00:00.000000,23.0,23.0,100,99085,421,0,0,169,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T07:00:00.000000,23.0,23.0,100,99085,424,5,64,143,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T08:00:00.000000,23.0,23.0,100,99099,424,25,160,136,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T09:00:00.000000,25.0,25.0,100,99107,424,43,230,132,1.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T10:00:00.000000,26.0,26.0,100,99107,424,95,265,100,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T11:00:00.000000,26.0,26.0,100,99114,429,158,308,130,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T12:00:00.000000,27.0,26.0,94,99129,431,242,341,130,1.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T13:00:00.000000,29.0,26.0,84,99136,434,301,338,180,1.5,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T14:00:00.000000,30.0,26.0,79,99143,431,292,304,230,2.1,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T15:00:00.000000,31.0,26.0,75,99143,433,285,240,170,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T16:00:00.000000,31.0,24.0,66,99150,441,353,134,170,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T17:00:00.000000,32.0,25.0,67,99143,437,0,45,207,0.0,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T18:00:00.000000,31.0,24.0,66,99121,424,0,9,260,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T19:00:00.000000,28.0,26.0,89,99100,407,0,0,269,0.0,5,5
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T20:00:00.000000,25.0,25.0,100,99100,410,0,0,225,0.0,10,10
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T21:00:00.000000,25.9,24.1,90,99100,404,0,0,223,1.2,9,9
Cruzeiro do Sul Intl AP,AC,-7.6,-72.769,194.2,baseline,2021,2017-03-29T22:00:00.000000,24.9,23.7,93,99100,419,0,0,247,1.0,10,10
